Gene	SRR18584972	SRR18584974	SRR18584975	SRR18584976	SRR18584977	SRR18584978	SRR18584979	SRR18584980	SRR18584981	SRR18584982	SRR18584983	SRR18585056	SRR18585057	SRR18585058	SRR18585059	SRR18585061	SRR18585062	SRR18585063	SRR18585064	SRR18585065	SRR18585076	SRR18585077	SRR18585078	SRR18585079	SRR18585105	SRR18585106	SRR18585107	SRR18585109	SRR18585110	SRR18585111	SRR18585112	SRR18585113	SRR18585114	SRR18585115	SRR18585128	SRR18585129	SRR18585131	SRR18585132	SRR18585133	SRR18585134	SRR18585135	SRR18585136	SRR18585137	SRR18585138	SRR18585139	SRR18585140	SRR18585142	SRR18585143	SRR18585144	SRR18585177	SRR18585178	SRR18585179	SRR18585180	SRR18585181	SRR18585182	SRR18585183	SRR18585184	SRR18585212	SRR18585213	SRR18585214	SRR18585215	SRR18585216	SRR18585218	SRR18585219	SRR18585220	SRR18585221	SRR18585222	SRR18585223	SRR18585254	SRR18585256	SRR18585257	SRR18585258	SRR18585259	SRR18585260	SRR18585261	SRR18585272	SRR18585273	
UniRef90_A0A127SR39	0	0	0	0.0285597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21308	0	0	0	0	0	19.2556	7.12145	0	17.7698	14.9838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.4069	15.7886	10.4254	18.4825	10.5511	11.7997	15.4525	0	0
UniRef90_A0A127STH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.54559	2.208	1.07737	0.449474	3.55879	2.95398	2.93828	0	0
UniRef90_A0A127SVR8	0	0	0	37.3849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27898	0	0	1.04951	0	0	0	0
UniRef90_A0A127SYM8	0	0	0	1.20843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5637	0	0	0.937234	0	0	1.03888	0	0	5.34237	2.15903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.3398	27.5537	15.3249	4.05936	45.4844	44.3222	61.971	0	0
UniRef90_A0A127T141	0	0	0	1.62772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7432	0	0	0.64762	0	0	18.7569	4.4152	0	29.9335	9.17505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.0615	33.4269	31.5272	13.3727	29.6753	32.5157	52.8497	0	0
UniRef90_A0A133Q974	0	0	0	1.01398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0634	0	0	0	0	0	1.74558	1.65583	0	1.50617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.9291	26.1752	12.3073	3.02514	34.3288	41.2226	49.8693	0	0
UniRef90_A0A133QLQ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29576	0	0	0	0	0	0	0	0	1.75556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13875	1.58208	0.998861	1.58715	5.66029	3.7198	4.08976	0	0
UniRef90_A0A134BGS8	0	0	0	1.38506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16222	0	0	0	0	0	0.721678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.398	7.71134	4.10034	1.09689	10.7657	19.5093	14.2229	0	0
UniRef90_A0A134BR02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6961	0	0	0	0	0	0.596464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23491	3.81178	2.78472	1.52207	8.66339	10.4304	6.87126	0	0
UniRef90_A0A137SW61	0	0	0	0.605658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1635	0	0	1.78168	0	0	1.05341	0	0	2.49851	2.00575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.532	30.683	13.5332	4.64768	46.8813	40.8952	60.6399	0	0
UniRef90_A0A137SW64	0	0	0	0.948781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8004	0	0	1.96999	0	0	1.44013	1.44262	0	5.8273	4.11496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.7132	32.5577	14.6537	4.43685	47.4302	45.5616	68.2566	0	0
UniRef90_A0A137SYU3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.9925	0	0	1.06025	0	0	13.1269	2.39778	0	3.32138	4.50526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.348	85.6551	48.2652	10.4648	82.9995	73.7768	103.761	0	0
UniRef90_A0A139K340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13723	1.32382	1.46512	1.83077	2.66106	1.34587	2.8598	0	0
UniRef90_A0A139K951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76045	3.04236	0.449027	0.277364	4.9172	1.99157	3.61156	0	0
UniRef90_A0A139K9G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08086	1.55032	0.608158	0.34908	2.04444	1.04996	2.70683	0	0
UniRef90_A0A139KBM3	0	0	0	7.47762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136633	0	0.0930441	0	0	0	0
UniRef90_A0A174FYY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25393	0	0	1.26758	0	0	2.5587	1.91449	0	11.6377	4.33478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5847	17.8252	16.5938	6.48405	20.0557	13.2273	28.7175	0	0
UniRef90_A0A174GCY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3977	2.21061	3.70322	2.82156	8.04226	5.34824	7.63801	0	0
UniRef90_A0A174GGB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.46269	1.3027	1.07328	1.39949	9.1404	5.96153	9.10261	0	0
UniRef90_A0A174HJE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771111	0	0	0	0	0	0	0	0	0	26.2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84377	0	0	0	1.86405	0	7.71176	0	0
UniRef90_A0A174HJL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72663	0	0	0	0
UniRef90_A0A174HJQ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2562	0	0	0	0	0	0	0.72707	0	7.37702	2.26745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.3976	20.2628	11.9438	2.71842	35.6325	26.1358	40.194	0	0
UniRef90_A0A174HJV8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47213	0	0	0	0	0	0	0	0	5.67865	1.82808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.0961	12.0177	7.54962	3.40612	17.3013	11.24	24.6946	0	0
UniRef90_A0A174HK62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25593	0	0	0.142158	0	0	0	0.950332	0	7.27635	3.48442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.4037	13.3461	6.11498	0.691399	15.841	11.4215	20.0459	0	0
UniRef90_A0A174HME1	0	0	0	0.277658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22361	0	0	0	0	0	0.316669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08393	4.29111	1.48134	0.30509	4.76985	4.12639	5.32474	0	0
UniRef90_A0A174HN39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71894	0	0	0	0	0	0	0	0	4.20539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0666	4.64937	2.70139	0.76217	8.75276	5.41429	12.0844	0	0
UniRef90_A0A174HNG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.3628	6.86927	6.19508	0.76282	13.5745	10.1233	10.0433	0	0
UniRef90_A0A174HNM9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.231	1.91625	0.756902	0	1.73225	2.64302	3.61535	0	0
UniRef90_A0A174HNQ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52592	0.472234	0	0	0
UniRef90_A0A174HNT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31176	0	0	0	0	0	0	0.34342	0	2.48051	0.860184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.6116	10.0519	4.72279	2.20426	13.3617	7.07642	19.8812	0	0
UniRef90_A0A174HNV8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1373	0	0	0	0	0	0	0	0	10.549	3.85935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.1544	23.2335	18.0466	2.90307	41.9345	15.1153	52.326	0	0
UniRef90_A0A174HP05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2206	0	0	0	0	0	1.40329	3.22287	0	7.91176	9.98284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.1755	27.0656	12.0643	7.47608	44.4621	29.8129	45.6706	0	0
UniRef90_A0A174HPF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6932	0	0	0	0	0	0.214201	0	0	6.57294	2.81616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.154	12.0905	10.5145	4.14292	19.2308	17.5097	35.0288	0	0
UniRef90_A0A174HPN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7715	0	0	0	0	0	1.59511	0.891431	0	11.0914	2.23282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.7388	28.6557	11.2327	4.51391	48.1215	30.8467	74.5186	0	0
UniRef90_A0A174HQ24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690773	0.455555	0	1.58683	0	0.551545	0	0
UniRef90_A0A174HQ25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9796	0	0	0	0	0	1.66034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.0349	17.0111	14.9235	5.47348	32.6749	27.7797	35.8479	0	0
UniRef90_A0A174HQ37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4783	0	0	0	0	0	3.48779	0.96178	0	2.36443	1.2849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.8931	23.0853	7.84757	3.57557	31.5387	30.9789	49.7981	0	0
UniRef90_A0A174HQ62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39749	0.402951	0	1.28475	1.734	0.358898	0.264908	0	0
UniRef90_A0A174HQ78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0486	0	0	0	0	0	0	0	0	18.2882	2.51574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.7236	17.1695	7.89579	3.33842	21.1877	18.7643	36.5656	0	0
UniRef90_A0A174HQD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80719	0	0	0	8.90122	0.815677	1.3736	0	0
UniRef90_A0A174HQD5	0	0	0	0.506355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25045	0	0	0	0	0	0.607867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29975	2.24697	0.302807	0.659737	5.80068	4.50304	6.79296	0	0
UniRef90_A0A174HQF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344616	0	0	0	0	0	1.85435	0	0
UniRef90_A0A174HQM4	0	0	0	1.2774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.60091	0	0	0.552474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.9132	8.58373	6.76582	0	31.253	21.3761	27.2528	0	0
UniRef90_A0A174HQU6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.57067	0	0	0	0	0	9.27177	0	0
UniRef90_A0A174HQW4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84083	0	0	0	0	0	0	0	0	12.6311	2.91573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.1685	10.6758	7.77624	0	25.156	13.5935	26.9174	0	0
UniRef90_A0A174HQZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11642	0	0	0.392078	0	0	0	0	0	11.0594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3888	6.13464	2.16849	5.08174	14.8518	9.49341	11.9414	0	0
UniRef90_A0A174HR64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50912	0	0	0	0	0	0	2.09486	0	5.20786	0.65589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.221	12.3965	4.9138	0.305128	24.4146	13.6425	37.7791	0	0
UniRef90_A0A174HR67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4557	0	0	0	0	0	0.460879	0	0	7.58381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5577	9.56798	4.09672	0.908639	15.7116	10.6999	20.8603	0	0
UniRef90_A0A174HRC0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8987	0	0	0	0	0	0	0.695075	0	4.403	1.73793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2204	9.75817	4.5539	1.87314	16.414	12.5069	24.0598	0	0
UniRef90_A0A174HRD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47021	0.977101	0.481585	0	5.23963	4.26469	3.78525	0	0
UniRef90_A0A174HRG0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0961	0	0	0.679018	0	0	3.74087	0	0	12.1047	2.05032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.0435	17.5412	6.2858	4.75695	29.1083	24.049	35.578	0	0
UniRef90_A0A174HRH0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8531	3.09004	6.53044	3.84615	14.4554	7.475	23.9771	0	0
UniRef90_A0A174HRP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62076	0	0	0.13381	0	0	1.28775	0.377919	0	8.92277	3.02993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.902	21.8525	9.03237	4.23622	20.0344	20.97	40.19	0	0
UniRef90_A0A174HRS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22086	0	0	0	0	0.747703	0	0	0
UniRef90_A0A174HRS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446759	0	0	0	0	0	0	0	0
UniRef90_A0A174HRS5	0	0	0	0.197212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45593	0	0	0	0	0	0.473497	0	0	4.33065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0247	11.3552	1.64864	1.5417	13.5011	14.3895	16.6437	0	0
UniRef90_A0A174HRV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16639	0	0	0	0	0	0	0	0
UniRef90_A0A174HS74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71531	0	0	0	0	0	1.01976	0	0	10.3477	1.8978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.6019	9.0351	3.07441	2.05546	15.6877	10.7993	23.0361	0	0
UniRef90_A0A174HSY6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96419	0	0	0	0	0	0.820679	0.572237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5339	6.33707	1.97138	0.651125	6.54196	6.73512	10.0199	0	0
UniRef90_A0A174HT20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10152	0	0	0	0	0	0	0	0	4.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.907	8.51843	2.84331	1.40766	16.9247	8.55533	15.9303	0	0
UniRef90_A0A174HT74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645317	0	0	0	0.552391	0.548354	0.414676	0	0
UniRef90_A0A174HTB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51516	0	0	0	0	0	1.51708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4137	12.965	5.3341	1.53197	14.0328	15.1442	23.2444	0	0
UniRef90_A0A174HTC7	0	0	0	0.506355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.37681	0	0	0	0	0	3.22063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4302	4.1453	3.38099	1.31947	10.2737	19.5718	16.3372	0	0
UniRef90_A0A174HTM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74143	0	0	0	0	0	0	0	0	4.47528	1.80288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6861	13.3303	5.7241	1.9112	25.0602	16.6079	31.385	0	0
UniRef90_A0A174HTS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.86967	0	0	0	0	0	0.818501	0.552454	0	11.8326	3.48457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.7782	19.8837	7.09836	2.65816	30.0269	17.2741	34.2677	0	0
UniRef90_A0A174HUD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22919	0	0	0.282661	0	0	0.8203	4.02661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.9315	3.08638	3.28094	0.56768	7.43682	8.38862	12.3516	0	0
UniRef90_A0A174HUN9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05489	0	0	0	0	0	1.55111	0	0	9.45773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.4708	29.1734	4.63609	1.68347	39.4344	28.9657	56.1275	0	0
UniRef90_A0A174HV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67553	0	0	0	0	0	0	0	0	4.10277	0.527087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.9355	11.5313	4.16846	2.10896	17.6465	10.4798	19.2372	0	0
