Phylum	O1_E_1cm	O1_E_5cm	O1_K_1	O1_LI_10cm	O1_LI_19cm	O1_LI_1cm	O1_LI_28cm	O1_LI_37cm	O1_LI_46cm	O1_LI_55cm	O1_S_1	O1_S_3	O1_SI_161cm	O1_SI_1cm	O1_SI_201cm	O1_SI_41cm	O1_SI_81cm	O1_Tg_F_Th	O2_E_1cm	O2_E_5cm	O2_K_1	O2_LI_10cm	O2_LI_19cm	O2_LI_1cm	O2_LI_28cm	O2_LI_37cm	O2_LI_46cm	O2_LI_55cm	O2_S_1	O2_S_3	O2_SI_121cm	O2_SI_145cm	O2_SI_49cm	O2_Tg_TR	Y1_E_1cm	Y1_E_5cm	Y1_K_1	Y1_LI_10cm	Y1_LI_19cm	Y1_LI_1cm	Y1_LI_28cm	Y1_LI_37cm	Y1_LI_46cm	Y1_LI_55cm	Y1_S_1	Y1_S_3	Y1_SI_113cm	Y1_SI_137cm	Y1_SI_29cm	Y1_SI_85cm	Y1_Th_TG_f	Y2_E_1cm	Y2_E_5cm	Y2_K_1	Y2_LI_10cm	Y2_LI_19cm	Y2_LI_1cm	Y2_LI_28cm	Y2_LI_37cm	Y2_LI_46cm	Y2_LI_55cm	Y2_S_1	Y2_S_3	Y2_SI_113cm	Y2_SI_141cm	Y2_SI_169cm	Y2_SI_1cm	Y2_SI_29cm	Y2_SI_57cm	Y2_Tg_TR
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42E-05	0.00014535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.000450979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	3.96E-06	0	1.84E-05	0	0	0	0	0.003638206	0	0	0	0	0	0	0.000371959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018722	0	0	0	0	0	0	0	0	0	0	9.59E-05	0.000251432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018285	0.00016132	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80E-06	2.52E-06	0	2.00E-06	0	0.000285508	0.000972382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.000650391	0	0	0	0	0	0	0.000444285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004831345	0	0	0	0	0	0	0	0	0	0	0	0.000362429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178397	0.000173589	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.000774297	0	0	0	0	0	0	0.000447555	0	0	0	0	0	0	0	0	0	0	0.000655667	0	0	0	0	0.003434208	0	0	0	0	0	0	0	0	0	0	0	0.000425657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176639	0.000125975	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002037286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000683463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.000965067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	6.48E-05	0	0	0	0	0.016942802	0	0	0.00423622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.000147009	0	0	0	0	0	0	3.31E-05	0	0	0	0	0	0	0	0	4.23E-06	2.31E-06	0	0	0	0	0	0.000152808	0	0	0	0	0	0	0	0	0	0	0	8.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.45E-05	8.83E-05	0	0	0	0	0	7.03E-05	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.002594861	0	0	0.000556101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28E-06	5.25E-06	3.81E-06	0	0	2.49E-06	0.000142353	0.000382917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.00113336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.81E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0.000306176	0	0	0	0	0	0	0.001577933	0	0	0	0	0	0	0	0	0	0	0.000133615	0.002185349	0	0	0	0.001260655	0	0	0	0	0	0	0	0	0	0	8.20E-05	0.000548103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.90E-05	3.80E-05	0	0	0	0	0	0	0.008231855
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	3.70E-06	0	1.02E-05	0	0	0	0	0.012939504	0.031841228	0	0.001733376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	2.29E-06	0	1.10E-05	0	0	0	0	0.008218542	0.014808742	0	0.001890293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87E-06	9.21E-06	1.11E-05	0	8.49E-06	0	0.000456155	0.001256485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92E-05	4.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97E-06	5.00E-06	2.80E-06	3.09E-06	0	0	0.000504716	0.001543425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011298	0.000220631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120342	0.000265331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.69E-07	0	1.63E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06E-06	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	2.93E-06	6.39E-05	0	0	0	0	0	0	0.000653529	0	0.001466281	0	0	1.99E-06	0	0	0	3.55E-06	0	7.71E-05	0.000994621	0	0.00045518	0	0.001133886	0	0	0	0	0	0	0	0	0	0	9.32E-05	0.000480039	0	0	0	0	0	0	0	0	3.92E-06	8.50E-06	0	8.51E-06	1.42E-05	9.76E-06	6.92E-06	0.000207269	0.000160561	0.000207405	0	0	0	0	0.000172994	0.017630343
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	1.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130006	0	0	0	2.58E-06	0	0	0	0	3.00E-06	1.96E-06	0	0.000505713	0	0	0	0.000289718	0	0	0	0	0	0	0	0	0	0	4.86E-05	9.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90E-06	0	7.74E-05	8.16E-05	0	0	0	0	0	5.50E-05	0.0034195
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34E-05	0	0	0	0	0	0	0	0	0	0	0	0.000154318	0	0	0	8.15E-05	0	0	0	0	0	0	0	0	0	0	0.000246699	0.000617371	0	0	0	0	0.002763547	0	0	0	0	0	0	0	0	0	0	0	1.40E-05	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.24E-05	0	0	0	0	0	0	0	0	0	0	4.48E-05	2.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000393449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000496738	0.000362186	0.003199057	0.000383935	0	0	0	0	0	0	1.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-05	0	0	0	0	0	0	0.006975311
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53E-06	2.22E-06	3.67E-06	3.87E-06	2.58E-06	4.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024436	0	0	0	0	0	4.87E-06	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12E-05	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	1.27E-05	0	0	0	0	0.00064789	0	0	0	0	0	0	0.000300887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	4.79E-06	0	7.86E-06	3.37E-06	0	4.64E-06	0	0.00044425	0	0	0	0	0	0	0.00067105	0	0	0	0	0	0	0	0	0	0	0.000316678	0	0	0	0	0.000552842	0	0	0	0	0	0	0	0	0	0	0.002213374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43E-05	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	1.89E-05	0	0	0	0	0.003177899	0	0	0	0	0	0	0.000555481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003241	0	0	0	0	0	0	0	0	0	0	0.00025092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208203	0	0	0	0.000512183	0	0	0	0	0	0	0	0	0	0	0.000660833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126487	0	0	0	8.10E-06	5.42E-06	0	0	4.63E-06	1.46E-05	2.34E-05	0.000241179	0.008924473	0.001435039	0.000492449	0	0.014391337	0	0	0	0	0	0	0	0	0	0	0.01996161	0.000165447	0	0	0	0	0	0.00502622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	8.02E-06	4.77E-06	1.33E-05	5.43E-06	3.86E-06	3.96E-06	6.75E-06	0.000428323	0	0	0	0	0	0	0.000573924	0	0	0	8.17E-06	7.92E-06	4.52E-06	4.13E-06	8.37E-06	2.33E-05	2.47E-05	0.000164186	0.000549849	0.000491366	0.000326421	0	0.005973303	0	0	0	0	0	0	0	0	0	0	0.022098484	0.000256261	0	0	0	0	0	0.00253134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	4.90E-05	0.002955307	0	0	0	0	0	0.000246002	0	0	0	0	0	0	0	0	0	0	6.62E-05	0.000416137	0	0	0	0.002791733	0	0	0	0	0	0	0	0	0	0	0.021135674	5.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-05	1.60E-05	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25E-06	2.64E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	1.84E-06	0	3.60E-06	2.22E-06	0	1.51E-06	1.82E-06	7.99E-05	0	0	0	0	0	0	0.000256256	0	0	0	0	0	0	0	0	2.95E-06	3.10E-06	0	0	0	0	0	0.001277915	0	0	0	0	0	0	0	0	0	0	0.004942984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30E-06	0	0	0	0	5.55E-06	0	0	0	0	0	0	0	0	0	0	0	1.50E-05	6.09E-06	7.21E-06	5.24E-06	4.65E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	1.94E-06	2.25E-06	4.65E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26E-05	3.65E-05	1.42E-05	1.22E-05	2.43E-05	2.70E-05	3.05E-05	0	0	0	0	0	0	0	0	0	0	7.60E-06	1.66E-05	6.95E-06	6.98E-06	5.53E-06	5.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-06	5.60E-06	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	8.68E-05	6.17E-05	0.000120104	9.25E-05	4.96E-05	6.38E-05	5.92E-05	0	0	0	0	0	0	0	0	0	0	0	0.000162003	0.00022897	8.30E-05	8.26E-05	0.000121108	9.69E-05	0.000107999	0	0	0	0	0	0	0	0	0	2.78E-05	5.33E-05	0.000249672	7.39E-05	5.91E-05	6.15E-05	6.04E-05	0	0	0	0.00057331	0	0	0	0	0	0	0	0	0	1.15E-05	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	1.69E-05	5.59E-06	3.53E-05	1.28E-05	4.60E-06	8.26E-06	7.12E-06	0	0	0	0	0	0	0	0	0	0	0.000441511	0.000348397	0.000553185	0.000195396	0.000210243	0.00031027	0.000360565	0.000464589	0	0	0	0.000237842	0.000482981	0	0	0	0	3.57E-05	7.23E-05	0.000223702	5.17E-05	4.58E-05	6.28E-05	7.10E-05	0	0	0	0.000234193	0	0	0	0	0	0.0004958	1.92E-05	2.32E-05	3.81E-05	9.18E-05	5.14E-05	4.28E-05	6.36E-05	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	4.95E-05	2.81E-05	5.29E-05	2.26E-05	1.59E-05	1.59E-05	2.56E-05	0	0	0	0	0	0	0	0	0	0	0	5.95E-05	0.000108306	1.34E-05	2.85E-05	4.25E-05	2.75E-05	4.32E-05	0	0	0	0	0	0	0	0	0	6.26E-06	1.45E-05	0.000126217	1.66E-05	1.78E-05	1.50E-05	1.58E-05	0	0	0	0.000597796	0	0	0	0	0	0	1.01E-05	9.76E-06	1.33E-05	1.74E-05	8.66E-06	1.44E-05	1.12E-05	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	3.60E-06	0	0	3.43E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02E-05	2.10E-05	6.21E-05	1.99E-05	3.03E-05	2.01E-05	2.02E-05	0	0	0	0.000139131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	3.56E-06	4.07E-06	8.65E-06	5.87E-06	0	5.71E-06	4.23E-06	0	0	0	0	0	0	0	0	0	0	0	7.75E-06	1.33E-05	5.28E-06	4.13E-06	6.48E-06	5.23E-06	6.94E-06	0	0	0	0	0	0	0	0	0	8.97E-06	3.90E-05	0.00015792	5.31E-05	5.65E-05	5.71E-05	5.08E-05	0	0	0	0.000275483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05E-05	0	0	0	0	0	0	0	0	0	0	0	0.000326568	0	0	0	0.000368911	0	0	0	0	0	0	0	0	0	0	0.000747139	5.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	1.15E-05	0	2.64E-05	3.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.12E-05	0	2.59E-05	0	0	0	0	0	0	0	0	0
Actinobacteriota	0	0	0	2.30E-05	1.83E-05	4.62E-05	2.85E-05	3.22E-05	3.13E-05	3.23E-05	0	0	0	0	0	0	0	0	0	0	0	4.38E-05	6.35E-05	0	2.18E-05	3.35E-05	1.86E-05	2.92E-05	0	0	0	0	0	0	0	0	0	0	0	9.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
